,date_count,street_name,total_count
2013,2014-03,BALBOA AVENUE,22192
2014,2014-03,BALBOA AVENUE,21216
2015,2014-03,BALBOA AVENUE,17635
2016,2014-03,BALBOA AVENUE,22388
2017,2011-06,BALBOA AVENUE,52970
2018,2014-03,BALBOA AVENUE,47884
2019,2006-07,BALBOA AVENUE,40240
2020,2008-08,BALBOA AVENUE,29730
2021,2009-01,BALBOA AVENUE,34655
2022,2009-07,BALBOA AVENUE,39755
2023,2012-01,BALBOA AVENUE,40181
2024,2015-02,BALBOA AVENUE,38129
2025,2015-02,BALBOA AVENUE,38129
2026,2016-07,BALBOA AVENUE,30586
2027,2005-07,BALBOA AVENUE,15110
2028,2008-08,BALBOA AVENUE,13580
2029,2011-08,BALBOA AVENUE,14505
2030,2014-03,BALBOA AVENUE,13163
2031,2015-07,BALBOA AVENUE,13783
2032,2006-09,BALBOA AVENUE,42990
2033,2008-09,BALBOA AVENUE,44540
2034,2009-09,BALBOA AVENUE,43830
2035,2011-09,BALBOA AVENUE,44600
2036,2012-07,BALBOA AVENUE,42418
2037,2014-03,BALBOA AVENUE,39575
2038,2015-03,BALBOA AVENUE,35211
2039,2016-09,BALBOA AVENUE,35050
2040,2006-09,BALBOA AVENUE,32840
2041,2008-09,BALBOA AVENUE,32110
2042,2009-09,BALBOA AVENUE,33635
2043,2012-07,BALBOA AVENUE,32011
2044,2015-03,BALBOA AVENUE,34847
2045,2016-09,BALBOA AVENUE,35532
2046,2015-03,BALBOA AVENUE,33522
2047,2010-12,BALBOA AVENUE,24060
2048,2014-03,BALBOA AVENUE,23338
2049,2015-03,BALBOA AVENUE,24063
2050,2015-03,BALBOA AVENUE,30067
2051,2022-06,BALBOA AVENUE,36580
2052,2006-09,BALBOA AVENUE,55890
2053,2008-09,BALBOA AVENUE,44640
2054,2009-01,BALBOA AVENUE,52330
2055,2009-09,BALBOA AVENUE,51910
2056,2012-01,BALBOA AVENUE,45570
2057,2012-08,BALBOA AVENUE,50611
2058,2015-02,BALBOA AVENUE,52262
2059,2015-03,BALBOA AVENUE,52572
2060,2016-09,BALBOA AVENUE,50375
2061,2006-09,BALBOA AVENUE,36350
2062,2008-10,BALBOA AVENUE,39830
2063,2009-09,BALBOA AVENUE,36980
2064,2011-10,BALBOA AVENUE,36955
2065,2012-08,BALBOA AVENUE,34762
2066,2014-03,BALBOA AVENUE,19436
2067,2015-03,BALBOA AVENUE,37209
2068,2016-09,BALBOA AVENUE,33963
2069,2010-12,BALBOA DRIVE,835
2070,2014-03,BALBOA DRIVE,542
2071,2010-12,BALBOA DRIVE,2065
2072,2011-06,BALBOA DRIVE,535
2073,2014-03,BALBOA DRIVE,977
2074,2011-06,BALBOA DRIVE,2065
2075,2014-03,BALBOA DRIVE,706
2076,2010-12,BALBOA DRIVE,1195
2077,2014-03,BALBOA DRIVE,1283
2078,2011-01,BALTIC STREET,1725
2079,2014-04,BALTIC STREET,2163
2106,2009-06,BARNETT AVENUE,24175
2107,2012-05,BARNETT AVENUE,27788
2108,2015-06,BARNETT AVENUE,23363
2109,2005-06,BARNETT AVENUE,42760
2110,2008-08,BARNETT AVENUE,32310
2111,2010-09,BARNETT AVENUE,57955
2112,2013-10,BARNETT AVENUE,36826
2113,2016-01,BARNETT AVENUE,43090
2114,2006-06,BARNETT AVENUE,21630
2115,2016-06,BARNETT AVENUE,24360
2117,2019-03,BATISTA STREET,2301
2118,2012-08,BATISTA STREET,2036
2120,2005-06,BAYARD STREET,10650
2121,2008-08,BAYARD STREET,6530
2122,2011-08,BAYARD STREET,6540
2123,2014-04,BAYARD STREET,6355
2124,2018-05,BAYARD STREET,6187
2143,2006-11,BEAGLE STREET,4330
2144,2009-11,BEAGLE STREET,3495
2145,2016-11,BEAGLE STREET,4553
2146,2006-11,BEAGLE STREET,5790
2147,2009-11,BEAGLE STREET,6795
2148,2016-11,BEAGLE STREET,5908
2149,2005-10,BEAGLE STREET,3380
2150,2008-11,BEAGLE STREET,3490
2151,2011-11,BEAGLE STREET,3920
2152,2014-04,BEAGLE STREET,4605
2153,2015-10,BEAGLE STREET,3844
2154,2022-10,BEAGLE STREET,4189
2155,2021-05,BEAGLE STREET,2615
2156,2006-08,BEAUMONT AVENUE,362
2157,2009-08,BEAUMONT AVENUE,270
2158,2012-07,BEAUMONT AVENUE,300
2159,2011-07,BEECH STREET,1375
2160,2014-04,BEECH STREET,1498
2161,2010-12,BEECH STREET,1790
2162,2015-12,BEECH STREET,1787
2163,2006-08,BELLEVUE AVENUE,881
2164,2009-08,BELLEVUE AVENUE,850
2165,2012-07,BELLEVUE AVENUE,779
2166,2007-11,BERGER AVENUE,7190
2167,2010-11,BERGER AVENUE,6505
2168,2014-03,BERGER AVENUE,8192
2169,2017-11,BERGER AVENUE,7357
2170,2021-12,BERGER AVENUE,7237
2245,2011-01,BERNARDO OAKS DRIVE,1315
2246,2014-04,BERNARDO OAKS DRIVE,1619
2247,2011-01,BERNARDO OAKS DRIVE,505
2248,2014-04,BERNARDO OAKS DRIVE,590
2249,2019-02,BERNARDO OAKS DRIVE,1582
2250,2007-02,BERNARDO OAKS DRIVE,3810
2251,2010-02,BERNARDO OAKS DRIVE,3975
2252,2013-02,BERNARDO OAKS DRIVE,3906
2253,2017-02,BERNARDO OAKS DRIVE,4168
2254,2011-01,BERNARDO OAKS DRIVE,1710
2255,2014-04,BERNARDO OAKS DRIVE,1702
2256,2015-07,BERYL STREET,20626
2257,2005-07,BERYL STREET,23680
2258,2008-09,BERYL STREET,23030
2259,2011-09,BERYL STREET,22085
2260,2014-04,BERYL STREET,21051
2261,2022-10,BERYL STREET,16801
2262,2010-12,BERYL STREET,16500
2263,2014-03,BERYL STREET,20415
2264,2005-07,BERYL STREET,23690
2265,2008-08,BERYL STREET,19800
2266,2011-08,BERYL STREET,16240
2267,2014-04,BERYL STREET,16836
2268,2015-07,BERYL STREET,17105
2273,2019-12,BEYER BOULEVARD,10574
2274,2005-12,BEYER BOULEVARD,13780
2275,2008-12,BEYER BOULEVARD,11530
2276,2011-11,BEYER BOULEVARD,10945
2277,2014-04,BEYER BOULEVARD,11191
2278,2015-12,BEYER BOULEVARD,11635
2279,2006-12,BEYER BOULEVARD,14630
2280,2009-12,BEYER BOULEVARD,14160
2281,2012-11,BEYER BOULEVARD,13192
2282,2016-12,BEYER BOULEVARD,12286
2283,2005-01,BEYER BOULEVARD,4670
2284,2008-01,BEYER BOULEVARD,4120
2285,2011-03,BEYER BOULEVARD,5000
2286,2014-04,BEYER BOULEVARD,17023
2287,2018-01,BEYER BOULEVARD,17686
2288,2022-07,BEYER BOULEVARD,6279
2289,2011-06,BEYER BOULEVARD,8950
2290,2014-04,BEYER BOULEVARD,8431
2291,2008-01,BEYER BOULEVARD,13490
2292,2011-03,BEYER BOULEVARD,13910
2293,2014-04,BEYER BOULEVARD,13114
2294,2006-12,BEYER BOULEVARD,7840
2295,2009-12,BEYER BOULEVARD,8610
2296,2012-11,BEYER BOULEVARD,8426
2297,2016-12,BEYER BOULEVARD,9232
2298,2019-11,BEYER BOULEVARD,10027
2299,2014-06,BEYER BOULEVARD,4181
2300,2020-01,BEYER BOULEVARD,5178
2301,2010-11,BEYER BOULEVARD,17575
2302,2014-01,BEYER BOULEVARD,18625
2303,2019-12,BEYER BOULEVARD,10526
2304,2011-06,BEYER BOULEVARD,7065
2305,2012-08,BEYER BOULEVARD,8202
2306,2014-04,BEYER BOULEVARD,6176
2307,2019-12,BEYER BOULEVARD,15465
2308,2005-12,BEYER BOULEVARD,18140
2309,2008-12,BEYER BOULEVARD,16365
2310,2011-11,BEYER BOULEVARD,17370
2311,2014-04,BEYER BOULEVARD,18408
2312,2015-12,BEYER BOULEVARD,14349
2313,2006-12,BEYER BOULEVARD,10470
2314,2009-12,BEYER BOULEVARD,11845
2315,2012-11,BEYER BOULEVARD,10676
2316,2016-12,BEYER BOULEVARD,11049
2317,2015-02,BEYER BOULEVARD,7394
2318,2015-02,BEYER BOULEVARD,7394
2319,2006-12,BEYER BOULEVARD,8030
2320,2009-12,BEYER BOULEVARD,9740
2321,2012-12,BEYER BOULEVARD,9477
2322,2016-12,BEYER BOULEVARD,5904
2323,2008-01,BEYER WAY,14900
2324,2011-03,BEYER WAY,13730
2325,2014-04,BEYER WAY,14732
2326,2018-10,BEYER WAY,14695
2327,2011-06,BEYER WAY,3970
2328,2014-04,BEYER WAY,4637
2329,2022-01,BEYER WAY,6274
2330,,BEYER WAY,16958
2331,2009-01,BEYER WAY,7230
2332,2012-01,BEYER WAY,7180
2336,2015-11,BILLMAN STREET,3143
2341,2006-08,BIRD ROCK AVENUE,424
2342,2009-08,BIRD ROCK AVENUE,795
2343,2012-07,BIRD ROCK AVENUE,742
2344,2006-09,BIRMINGHAM WAY,4580
2345,2009-09,BIRMINGHAM WAY,5655
2346,2012-08,BIRMINGHAM WAY,5752
2347,2016-09,BIRMINGHAM WAY,6072
2348,2007-05,BISBY LAKE AVENUE,5270
2349,2010-06,BISBY LAKE AVENUE,6575
2350,2013-06,BISBY LAKE AVENUE,3387
2351,2021-06,BISBY LAKE AVENUE,966
2352,2010-11,BISBY LAKE AVENUE,2725
2353,2014-01,BISBY LAKE AVENUE,2756
2356,2006-08,BLACK MTN ROAD,16220
2357,2009-08,BLACK MTN ROAD,13765
2358,2012-07,BLACK MTN ROAD,14454
2359,2016-08,BLACK MTN ROAD,16767
2360,2022-08,BLACK MTN ROAD,23830
2361,2005-08,BLACK MTN ROAD,35100
2362,2008-09,BLACK MTN ROAD,33110
2363,2011-09,BLACK MTN ROAD,32675
2364,2014-04,BLACK MTN ROAD,32725
2365,2015-08,BLACK MTN ROAD,28580
2366,2007-09,BLACK MTN ROAD,24130
2367,2010-08,BLACK MTN ROAD,25875
2368,2013-11,BLACK MTN ROAD,23188
2369,2017-09,BLACK MTN ROAD,24321
2370,2021-11,BLACK MTN ROAD,26598
2371,2007-02,BLACK MTN ROAD,17520
2372,2010-03,BLACK MTN ROAD,18275
2373,2013-02,BLACK MTN ROAD,17646
2374,2017-02,BLACK MTN ROAD,16679
2375,2011-05,BLACK MTN ROAD,14255
2376,2014-04,BLACK MTN ROAD,14574
2377,2014-05,BLACK MTN ROAD,14676
2378,2011-06,BLACK MTN ROAD,11550
2379,2011-05,BLACK MTN ROAD,13995
2380,2014-04,BLACK MTN ROAD,21981
2381,2022-08,BLACK MTN ROAD,16878
2382,2005-08,BLACK MTN ROAD,29840
2383,2008-09,BLACK MTN ROAD,24440
2384,2011-09,BLACK MTN ROAD,28690
2385,2014-04,BLACK MTN ROAD,26880
2386,2015-08,BLACK MTN ROAD,28549
2387,2010-11,BLACK MTN ROAD,18165
2388,2014-03,BLACK MTN ROAD,17159
2389,2010-11,BLACK MTN ROAD,11660
2390,2014-03,BLACK MTN ROAD,12144
2391,2011-06,BLACK MTN ROAD,10805
2392,2014-04,BLACK MTN ROAD,12209
2393,2010-11,BLACK MTN ROAD,13920
2394,2014-03,BLACK MTN ROAD,15893
2395,2006-08,BLACK MTN ROAD,22270
2396,2009-08,BLACK MTN ROAD,23585
2397,2012-07,BLACK MTN ROAD,22534
2398,2016-08,BLACK MTN ROAD,21791
2399,2006-08,BLACK MTN ROAD,21180
2400,2009-08,BLACK MTN ROAD,19650
2401,2012-07,BLACK MTN ROAD,20009
2402,2015-11,BLACK MTN ROAD,22456
2403,2016-08,BLACK MTN ROAD,21980
2404,2006-08,BLACK MTN ROAD,16900
2405,2009-08,BLACK MTN ROAD,14635
2406,2012-07,BLACK MTN ROAD,15152
2407,2016-08,BLACK MTN ROAD,18592
2408,2022-08,BLACK MTN ROAD,21763
2409,2019-08,BLACK MTN ROAD,23545
2410,2005-08,BLACK MTN ROAD,25910
2411,2008-09,BLACK MTN ROAD,24810
2412,2011-09,BLACK MTN ROAD,13520
2413,2014-04,BLACK MTN ROAD,22570
2414,2015-08,BLACK MTN ROAD,23525
2415,2021-12,BLACK MTN ROAD,21437
2416,2019-08,BLACK MTN ROAD,29382
2417,2005-08,BLACK MTN ROAD,32000
2418,2010-11,BLACK MTN ROAD,30250
2419,2014-03,BLACK MTN ROAD,30570
2420,2015-08,BLACK MTN ROAD,27672
2421,2022-08,BLACK MTN ROAD,25462
2422,2007-09,BLACK MTN ROAD,31940
2423,2010-08,BLACK MTN ROAD,29565
2424,2015-11,BLACK MTN ROAD,22058
2425,2017-09,BLACK MTN ROAD,29290
2426,2009-09,BLACK MTN ROAD,29980
2427,2012-08,BLACK MTN ROAD,22274
2428,2009-04,BLACK MTN ROAD,20290
2429,2012-04,BLACK MTN ROAD,16329
2430,2015-05,BLACK MTN ROAD,16928
2431,2021-11,BLACK MTN ROAD,25631
2432,2010-11,BLACK MTN ROAD,13305
2433,2014-03,BLACK MTN ROAD,12598
2434,2022-02,BLACK MTN ROAD,15076
2435,2005-02,BLACK MTN ROAD,10630
2436,2008-03,BLACK MTN ROAD,19870
2437,2011-05,BLACK MTN ROAD,12450
2438,2014-04,BLACK MTN ROAD,13266
2439,2018-02,BLACK MTN ROAD,14506
2440,2007-10,BLACK MTN ROAD,37640
2441,2010-09,BLACK MTN ROAD,34645
2442,2014-01,BLACK MTN ROAD,32272
2443,2017-10,BLACK MTN ROAD,35609
2444,2021-11,BLACK MTN ROAD,31612
2445,2014-03,BLACK MTN ROAD,33317
2446,2011-05,BLACK MTN ROAD,11600
2447,2014-04,BLACK MTN ROAD,11592
2448,2010-11,BLACK MTN ROAD,33012
2449,2022-02,BLACK MTN ROAD,14727
2450,2005-02,BLACK MTN ROAD,13890
2451,2008-02,BLACK MTN ROAD,16990
2452,2011-03,BLACK MTN ROAD,12940
2453,2014-04,BLACK MTN ROAD,14753
2454,2018-02,BLACK MTN ROAD,13326
2455,2006-08,BLACK MTN ROAD,5680
2456,2009-08,BLACK MTN ROAD,9585
2457,2012-07,BLACK MTN ROAD,8943
2458,2016-08,BLACK MTN ROAD,12753
2459,2021-06,BLACK MTN ROAD,25650
2462,2005-02,BLUE CYPRESS DRIVE,4100
2463,2005-11,BLUE CYPRESS DRIVE,4270
2464,2008-09,BLUE CYPRESS DRIVE,5020
2465,2011-09,BLUE CYPRESS DRIVE,4860
2466,2014-04,BLUE CYPRESS DRIVE,4098
2467,2015-11,BLUE CYPRESS DRIVE,4220
2468,2018-02,BLUE CYPRESS DRIVE,4677
2471,2010-11,BLUFFSIDE AVENUE,13945
2472,2014-03,BLUFFSIDE AVENUE,12803
2473,2015-08,BLUFFSIDE AVENUE,11399
2474,2006-06,BONAIR STREET,0
2475,2006-06,BONAIR STREET,500
2476,2006-06,BONAIR STREET,385
2477,2011-05,BOOTES STREET,5300
2478,2014-04,BOOTES STREET,5209
2479,2022-07,BOSTON AVENUE,3339
2480,2022-07,BOSTON AVENUE,5971
2481,2010-11,BOULDER LAKE AVENUE,2120
2482,2014-01,BOULDER LAKE AVENUE,2279
2483,2010-11,BOULDER LAKE AVENUE,2375
2484,2014-01,BOULDER LAKE AVENUE,2261
2485,2010-11,BOULDER LAKE AVENUE,1355
2486,2014-01,BOULDER LAKE AVENUE,1094
2487,2010-11,BOULDER LAKE AVENUE,2735
2488,2014-01,BOULDER LAKE AVENUE,2626
2493,2021-05,BOUNDARY STREET,605
2494,2007-04,BOUNDARY STREET,2660
2495,2010-04,BOUNDARY STREET,2730
2496,2013-03,BOUNDARY STREET,2701
2497,2005-03,BOUNDARY STREET,1055
2498,2014-09,BOUNDARY STREET,832
2499,2022-04,BOUNDARY STREET,3613
2500,2005-04,BOUNDARY STREET,3760
2501,2008-05,BOUNDARY STREET,3540
2502,2011-06,BOUNDARY STREET,3605
2503,2014-04,BOUNDARY STREET,3656
2504,2018-04,BOUNDARY STREET,3394
2505,2021-09,BOUNDARY STREET,4055
2506,2005-01,BOUNDARY STREET,3380
2507,2008-02,BOUNDARY STREET,1330
2508,2011-03,BOUNDARY STREET,2060
2509,2014-04,BOUNDARY STREET,2063
2510,2018-01,BOUNDARY STREET,2263
2511,2022-01,BOUNDARY STREET,2254
2512,2021-05,BOUNDARY STREET,5700
2513,2007-04,BOUNDARY STREET,13580
2514,2010-04,BOUNDARY STREET,14865
2515,2013-03,BOUNDARY STREET,13032
2516,2018-04,BOUNDARY STREET,6125
2517,2010-11,BOUNDARY STREET,4180
2518,2014-02,BOUNDARY STREET,4437
2519,2022-04,BOUNDARY STREET,5254
2520,2005-04,BOUNDARY STREET,3000
2521,2008-05,BOUNDARY STREET,4670
2522,2011-06,BOUNDARY STREET,3275
2523,2014-04,BOUNDARY STREET,3633
2524,2018-04,BOUNDARY STREET,4057
2525,2019-11,BOYD AVENUE,5482
2526,2005-10,BOYD AVENUE,5830
2527,2008-10,BOYD AVENUE,5925
2528,2011-10,BOYD AVENUE,6780
2529,2014-04,BOYD AVENUE,5729
2530,2015-10,BOYD AVENUE,5700
2533,2012-01,BRANDYWINE STREET,1280
2534,2015-02,BRANDYWINE STREET,1203
2535,2015-02,BRANDYWINE STREET,1203
2536,2019-02,BRANDYWINE STREET,571
2537,2013-12,BRANDYWOOD STREET,1266
2538,2021-08,BRIARWOOD ROAD,2555
2539,2007-01,BRIARWOOD ROAD,4460
2540,2010-01,BRIARWOOD ROAD,4940
2541,2013-02,BRIARWOOD ROAD,4821
2542,2017-01,BRIARWOOD ROAD,4156
2543,2005-02,BRIARWOOD ROAD,15790
2544,2008-03,BRIARWOOD ROAD,13780
2545,2011-05,BRIARWOOD ROAD,13440
2546,2014-04,BRIARWOOD ROAD,13308
2547,2018-02,BRIARWOOD ROAD,12004
2548,2022-02,BRIARWOOD ROAD,11462
2549,2021-06,BRIARWOOD ROAD,6889
2550,2010-11,BRIARWOOD ROAD,7775
2551,2014-01,BRIARWOOD ROAD,8100
2555,2008-12,BRITANNIA BOULEVARD,4650
2556,2011-11,BRITANNIA BOULEVARD,6900
2557,2014-04,BRITANNIA BOULEVARD,7912
2558,2008-01,BRITANNIA BOULEVARD,14640
2559,2011-03,BRITANNIA BOULEVARD,31465
2560,2014-04,BRITANNIA BOULEVARD,13550
2655,2005-02,BROOKHAVEN ROAD,3180
2656,2008-02,BROOKHAVEN ROAD,2260
2657,2011-03,BROOKHAVEN ROAD,3310
2658,2014-04,BROOKHAVEN ROAD,2900
2659,2018-02,BROOKHAVEN ROAD,2892
2660,2022-02,BROOKHAVEN ROAD,3036
2661,2015-07,BROOKHAVEN ROAD,1323
2662,2011-06,BUENOS AVENUE,3265
2663,2014-04,BUENOS AVENUE,3611
2664,2008-01,BURGENER BOULEVARD,14070
2665,2008-10,BURGENER BOULEVARD,12900
2666,2011-01,BURGENER BOULEVARD,9285
2667,2011-10,BURGENER BOULEVARD,11470
2668,2014-04,BURGENER BOULEVARD,10704
2669,2019-11,BURGENER BOULEVARD,3768
2670,2005-10,BURGENER BOULEVARD,4350
2671,2008-10,BURGENER BOULEVARD,4160
2672,2011-10,BURGENER BOULEVARD,4015
2673,2014-04,BURGENER BOULEVARD,3542
2674,2015-10,BURGENER BOULEVARD,3497
2675,2006-02,BUSINESSPARK AVENUE,6630
2676,2009-02,BUSINESSPARK AVENUE,7455
2677,2012-02,BUSINESSPARK AVENUE,6430
2678,2015-04,BUSINESSPARK AVENUE,7372
2679,2016-02,BUSINESSPARK AVENUE,7542
2680,2020-02,BUSINESSPARK AVENUE,8562
2681,2021-06,BUSINESSPARK AVENUE,8856
2686,2011-06,C STREET,1845
2687,2014-04,C STREET,1798
2688,2010-11,C STREET,1745
2689,2014-01,C STREET,1787
2690,2010-11,C STREET,3640
2691,2014-02,C STREET,4526
2692,2008-01,C STREET,2930
2693,2008-12,C STREET,4165
2694,2011-02,C STREET,3765
2695,2011-11,C STREET,3980
2696,2014-04,C STREET,3698
2697,2006-10,C STREET,10210
2698,2009-10,C STREET,9720
2699,2012-08,C STREET,9373
2700,2016-10,C STREET,8432
2701,2008-01,C STREET,8290
2702,2011-02,C STREET,10160
2703,2014-05,C STREET,9060
2704,2021-06,C STREET,1866
2705,2010-11,C STREET,2675
2706,2014-02,C STREET,3253
2707,2008-01,C STREET,3930
2708,2011-02,C STREET,3460
2709,2014-05,C STREET,4510
2710,2008-01,C STREET,3860
2711,2011-02,C STREET,3820
2712,2014-05,C STREET,3420
2713,2010-11,C STREET,3040
2714,2014-01,C STREET,3150
2715,2011-12,C STREET,3600
2716,2014-05,C STREET,3380
2717,2018-12,C STREET,3401
2718,2010-11,C STREET,5085
2719,2014-02,C STREET,4677
2722,2010-11,CABLE STREET,4665
2723,2014-03,CABLE STREET,4664
2724,2005-06,CABLE STREET,4820
2725,2008-08,CABLE STREET,4310
2726,2011-08,CABLE STREET,3775
2727,2014-05,CABLE STREET,5355
2728,2018-05,CABLE STREET,5307
2729,2014-05,CABLE STREET,3860
2730,2011-06,CABLE STREET,1040
2731,2021-06,CABLE STREET,6752
2732,2006-06,CABLE STREET,8020
2733,2009-06,CABLE STREET,8335
2734,2012-05,CABLE STREET,5954
2735,2015-07,CABLE STREET,5107
2736,2016-06,CABLE STREET,8673
2737,2022-08,CABOT DRIVE,4221
2738,2017-10,CABOT DRIVE,5575
2739,2007-10,CABOT DRIVE,4080
2740,2010-10,CABOT DRIVE,4445
2741,2014-01,CABOT DRIVE,3461
2742,2015-07,CABOT DRIVE,3879
2743,2021-12,CABOT DRIVE,3990
2744,2010-03,CABOT DRIVE,5850
2745,2013-02,CABOT DRIVE,5166
2746,2011-06,CABRILLO MEMORIAL DRIVE,2050
2747,2014-05,CABRILLO MEMORIAL DRIVE,1951
2750,2008-12,CACTUS ROAD,6170
2751,2011-11,CACTUS ROAD,3180
2752,2008-01,CACTUS ROAD,5270
2753,2011-03,CACTUS ROAD,7395
2754,2014-04,CACTUS ROAD,2997
2755,2014-04,CACTUS ROAD,2606
2756,2021-08,CACTUS ROAD,1804
2760,2010-08,CALIENTE AVENUE,5690
2761,2010-11,CALIENTE AVENUE,6485
2762,2014-01,CALIENTE AVENUE,15145
2763,2010-09,CALIENTE AVENUE,3890
2764,2013-10,CALIENTE AVENUE,7103
2765,2021-11,CALLAN ROAD,3566
2766,2007-09,CALLAN ROAD,2580
2767,2010-08,CALLAN ROAD,2045
2768,2017-09,CALLAN ROAD,3240
2807,2006-08,CALUMET AVENUE,839
2808,2009-08,CALUMET AVENUE,650
2849,2015-03,CAMINITO SANTALUZ SUR,15422
3020,2015-07,CAMINO DEL RIO W,54102
3021,2015-06,CAMINO DEL RIO W,60365
3022,2009-04,CAMINO DEL RIO W,58390
3023,2012-03,CAMINO DEL RIO W,58471
3024,2015-06,CAMINO DEL RIO W,59914
3025,2009-04,CAMINO DEL RIO W,56150
3026,2012-03,CAMINO DEL RIO W,57217
3128,2022-02,CAMPANILE DRIVE,844
3129,2021-06,CAMPANILE DRIVE,3564
3130,2007-04,CAMPANILE DRIVE,3090
3131,2010-04,CAMPANILE DRIVE,4385
3132,2013-04,CAMPANILE DRIVE,3156
3133,2018-04,CAMPANILE DRIVE,2899
3134,2005-05,CAMPANILE DRIVE,4700
3135,2007-04,CAMPANILE DRIVE,6820
3136,2010-04,CAMPANILE DRIVE,7650
3137,2013-03,CAMPANILE DRIVE,7542
3138,2018-04,CAMPANILE DRIVE,6444
3139,2018-05,CAMPANILE DRIVE,6633
3140,2021-06,CAMPANILE DRIVE,5680
3141,2005-02,CAMPHOR LANE,410
3142,2009-04,CAMPUS AVENUE,5610
3143,2012-05,CAMPUS AVENUE,5976
3144,2015-06,CAMPUS AVENUE,4491
3145,2009-04,CAMPUS AVENUE,3175
3146,2012-05,CAMPUS AVENUE,2878
3147,2015-06,CAMPUS AVENUE,2866
3151,2005-10,CAMPUS POINT DRIVE,13850
3152,2008-10,CAMPUS POINT DRIVE,12110
3153,2011-10,CAMPUS POINT DRIVE,11010
3154,2013-10,CAMPUS POINT DRIVE,8457
3155,2014-06,CAMPUS POINT DRIVE,9075
3156,2015-10,CAMPUS POINT DRIVE,7886
3160,2015-03,CAMULOS STREET,1893
3161,2021-08,CAMULOS STREET,1625
3162,2015-03,CANON STREET,3280
3163,2010-11,CANON STREET,11175
3164,2014-03,CANON STREET,10352
3165,2008-09,CANON STREET,12870
3166,2011-09,CANON STREET,11510
3167,2014-04,CANON STREET,12793
3168,2011-06,CANON STREET,10110
3169,2014-04,CANON STREET,11600
3170,2005-08,CANON STREET,9810
3171,2008-09,CANON STREET,10140
3172,2011-09,CANON STREET,9555
3173,2014-04,CANON STREET,11595
3174,2015-08,CANON STREET,8561
3175,2019-08,CANON STREET,10483
3176,2022-08,CANON STREET,10720
3177,2018-12,CANON STREET,11397
3178,2018-04,CANON STREET,11269
3179,2006-06,CANON STREET,5510
3180,2008-07,CANON STREET,4330
3181,2009-06,CANON STREET,6700
3182,2012-05,CANON STREET,6444
3183,2015-06,CANON STREET,5772
3184,2016-06,CANON STREET,5824
3185,2019-08,CANON STREET,9307
3186,2022-08,CANON STREET,9261
3187,2005-08,CANON STREET,9300
3188,2008-09,CANON STREET,9560
3189,2011-09,CANON STREET,9290
3190,2014-04,CANON STREET,9076
3191,2015-08,CANON STREET,8741
3192,2011-06,CANON STREET,8450
3193,2014-04,CANON STREET,10793
3194,2018-12,CANON STREET,13514
3195,2015-03,CANON STREET,3770
3196,2021-07,CANYON CREST DRIVE,6679
3198,2022-06,CAPRICORN WAY,3678
3199,2007-11,CAPRICORN WAY,4450
3200,2010-12,CAPRICORN WAY,5235
3201,2017-11,CAPRICORN WAY,4127
3202,2021-12,CAPRICORN WAY,3604
3203,2022-08,CAPRICORN WAY,13434
3204,2005-08,CAPRICORN WAY,11930
3205,2008-08,CAPRICORN WAY,13930
3206,2011-09,CAPRICORN WAY,14685
3207,2014-05,CAPRICORN WAY,15188
3208,2015-08,CAPRICORN WAY,9921
3209,2010-12,CAPRICORN WAY,7720
3210,2014-03,CAPRICORN WAY,7937
3211,2010-11,CAPRICORN WAY,7085
3212,2014-03,CAPRICORN WAY,7770
3213,2010-11,CAPRICORN WAY,15975
3214,2014-03,CAPRICORN WAY,8254
3215,2013-12,CAPRICORN WAY,6220
3216,2017-04,CARDENO DRIVE,4242
3217,2006-06,CARDENO DRIVE,5490
3218,2008-08,CARDENO DRIVE,6000
3219,2009-10,CARDENO DRIVE,5770
3220,2016-06,CARDENO DRIVE,5725
3221,2010-12,CARDENO DRIVE,5635
3222,2014-03,CARDENO DRIVE,5361
3223,2011-06,CARDIFF STREET,9245
3224,2014-05,CARDIFF STREET,9741
3225,2018-10,CARDIFF STREET,4139
3226,2006-01,CARDIFF STREET,5250
3227,2009-01,CARDIFF STREET,5355
3228,2012-01,CARDIFF STREET,5295
3229,2015-02,CARDIFF STREET,5077
3230,2016-01,CARDIFF STREET,5292
3231,2020-01,CARDIFF STREET,5254
3232,2005-02,CARDIFF STREET,8960
3233,2008-02,CARDIFF STREET,7560
3234,2012-09,CARDIFF STREET,8770
3235,2018-02,CARDIFF STREET,10320
3236,2022-02,CARDIFF STREET,9869
3238,2006-09,CARDINAL DRIVE,3720
3239,2009-09,CARDINAL DRIVE,3690
3240,2012-07,CARDINAL DRIVE,2596
3241,2016-09,CARDINAL DRIVE,3373
3242,2020-02,CARDINAL DRIVE,3460
3243,2010-11,CARDINAL ROAD,7635
3244,2014-03,CARDINAL ROAD,5432
3245,2021-11,CARDINAL ROAD,4679
3246,2007-10,CARDINAL ROAD,8390
3247,2010-09,CARDINAL ROAD,6925
3248,2013-10,CARDINAL ROAD,4012
3249,2017-10,CARDINAL ROAD,11666
3251,2018-10,CARGILL AVENUE,6071
3252,2008-01,CARGILL AVENUE,5950
3253,2011-02,CARGILL AVENUE,6440
3254,2014-05,CARGILL AVENUE,6312
3255,2019-11,CARMEL CANYON ROAD,14603
3256,2019-11,CARMEL CENTER ROAD,1815
3257,2019-11,CARMEL CENTER ROAD,2313
